tipo,subtipo,vencimento,qtdMinima,taxa,msg_patrocinado,patrocinado,emissor,liquidez,incentivada,qualificado,juros,amortizacao,carencia,rating,agencia,preco,corretora,nr,a,investir,tp_d,chat,enable_popup,url,tp_mercado,tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla,vb,vl,vrl,prlt,idx,rpd,rpp,vpp,teq,tt,am,total,rico_tipo,xp_tipo,cod_cetip,escalonado,avista_id
CDB,,1097 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASIL S/A.,No vencimento,True,False,108.0,Vencimento,1097,,,1000.0,Terra Investimentos,0.0,Terra Investimentos,False,Distribuidora,,,,P,15.0,76.93,1097,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.21,1182.06,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,,,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASIL S/A.,No vencimento,True,False,108.0,Vencimento,730,,,1000.0,Terra Investimentos,0.0,Terra Investimentos,False,Distribuidora,,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.76,1117.63,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,,,,
CDB,,1800 dias,10000.0,108.0% CDI,,False,BANCO MODAL,No vencimento,True,False,108.0,Vencimento,1800,A-,Moodys,10000.0,Terra Investimentos,19.0,Terra Investimentos,False,Distribuidora,,,,P,15.0,1460.72,1800,1240,0.054851,1.1582,14.82,97.38,82.77,0.048647,1.03,13.04,19738.12,18277.41,8277.41,82.77,CDI,0.0222,31.61,13161.44,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,,,,
CDB,,1097 dias,10000.0,108.0% CDI,,False,BANCO HAITONG,No vencimento,True,False,108.0,Vencimento,1097,AAA,S&P,10000.0,Terra Investimentos,25.0,Terra Investimentos,False,Distribuidora,,,,P,15.0,769.31,1097,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,15128.75,14359.44,4359.44,43.59,CDI,0.0222,18.21,11820.62,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,,,,,
CDB,,1800 dias,10000.0,108.0% CDI,,False,BANCO MODAL,No Vencimento,False,False,108.0,,No Vencimento,A-,Moodys,10000.0,RB Investimentos,19.0,RB Investimentos,False,Corretora,False,,,P,15.0,1459.1,1800,1239,0.054851,1.1582,14.82,97.27,82.68,0.048646,1.03,13.04,19727.3,18268.21,8268.21,82.68,CDI,0.0222,31.71,13170.57,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,,,,
CDB,,2190 dias,1000.0,108.04% CDI,,False,BANCO NBC,No Vencimento,False,False,108.04,,,AAA,Fitch,1000.0,Nuinvest,25.0,Nuinvest,False,Nuinvest,False,,,P,15.0,192.48,2190,1505,0.054871,1.1586,14.82,128.32,109.07,0.049017,1.03,13.14,2283.22,2090.74,1090.74,109.07,CDI,0.0222,39.73,1397.28,LCI/LCA 91.83% CDI,14.82,110000.0,108.04,,,,,
CDB,,914 dias,1000.0,108.0% CDI,,False,CARUANA FINANCEIRA,No Vencimento,False,False,108.0,,,BBB,S&P,1000.0,Nuinvest,17.0,Nuinvest,False,Nuinvest,False,,,P,15.0,62.25,914,633,0.054851,1.1582,14.82,41.5,35.27,0.04774,1.01,12.78,1414.98,1352.73,352.73,35.27,CDI,0.0222,15.11,1151.08,LCI/LCA 91.8% CDI,14.82,180000.0,108.0,,,,,
CDB,,359 dias,10000.0,108.0% CDI,,False,BANCO LUSO BRASILEIRO,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,15.0,Safra,False,Banco,False,,,P,20.0,288.84,359,246,0.054851,1.1582,14.82,14.44,11.55,0.044455,0.94,11.85,11444.19,11155.35,1155.35,11.55,CDI,0.0222,5.62,10562.02,LCI/LCA 86.4% CDI,14.82,220000.0,108.0,,,,,
CDB,,365 dias,10000.0,108.0% CDI,,False,SUZANO,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,25.0,Safra,False,Banco,False,,,P,17.5,257.13,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,11469.31,11212.18,1212.18,12.12,CDI,0.0222,5.71,10571.42,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,1827 dias,10000.0,108.0% CDI,,False,SUZANO,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,25.0,Safra,False,Banco,False,,,P,15.0,1488.45,1827,1257,0.054851,1.1582,14.82,99.23,84.35,0.048671,1.03,13.05,19922.99,18434.54,8434.54,84.35,CDI,0.0222,32.23,13223.37,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,,,,
CDB,,730 dias,10000.0,108.0% CDI,,False,BANCO DE INVESTIMENTO DO BRASIL,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,0.0,Safra,False,Banco,False,,,P,15.0,475.34,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,13168.95,12693.61,2693.61,26.94,CDI,0.0222,11.8,11180.46,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,,,,
CDB,,540 dias,10000.0,108.0% CDI,,False,BANCO MODAL,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,19.0,Safra,False,Banco,False,,,P,17.5,398.36,540,374,0.054851,1.1582,14.82,22.76,18.78,0.046027,0.97,12.3,12276.32,11877.96,1877.96,18.78,CDI,0.0222,8.67,10866.84,LCI/LCA 89.1% CDI,14.82,200000.0,108.0,,,,,
CDB,,365 dias,10000.0,108.0% CDI,,False,SUZANO,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,25.0,Safra,False,Banco,False,,,P,17.5,257.13,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,11469.31,11212.18,1212.18,12.12,CDI,0.0222,5.71,10571.42,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,365 dias,10000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASIL,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,21.0,Safra,False,Banco,False,,,P,17.5,257.13,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,11469.31,11212.18,1212.18,12.12,CDI,0.0222,5.71,10571.42,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,902 dias,10000.0,108.0% CDI,,False,SUZANO,No vencimento,False,,108.0,,Sem carência,,,10000.0,Banco Safra,25.0,Safra,False,Banco,False,,,P,15.0,610.86,902,623,0.054851,1.1582,14.82,40.72,34.62,0.047724,1.01,12.78,14072.37,13461.52,3461.52,34.62,CDI,0.0222,14.85,11485.24,LCI/LCA 91.8% CDI,14.82,180000.0,108.0,,,,,
CDB,,1825 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,148.68,1825,1256,0.054851,1.1582,14.82,99.12,84.25,0.048669,1.03,13.05,1991.21,1842.53,842.53,84.25,CDI,0.0222,32.2,1322.04,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,bancario,,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,BDMG ,No Vencimento,False,False,108.0,,No vencimento,S&P,S&P,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,bancario,,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,PARANA BANCO S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,bancario,,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,BANCO ANDBANK (BRASIL) S/ ,No Vencimento,False,False,108.0,,No vencimento,,,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,bancario,,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,NBC BANK ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,bancario,,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,SOROCRED ,No Vencimento,False,False,108.0,,No vencimento,,,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,bancario,,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,EMPRESTA CAPITAL ,No Vencimento,False,False,108.0,,No vencimento,,,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,bancario,,,,
CDB,,1825 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,,No vencimento,Moody´s,Moody´s,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,148.68,1825,1256,0.054851,1.1582,14.82,99.12,84.25,0.048669,1.03,13.05,1991.21,1842.53,842.53,84.25,CDI,0.0222,32.2,1322.04,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,bancario,,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO TRIANGULO S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,bancario,,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,BANCO TRIANGULO S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,bancario,,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,BS2 ,No Vencimento,False,False,108.0,,No vencimento,Moody´s,Moody´s,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,bancario,,,,
CDB,,2190 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,,No vencimento,Moody´s,Moody´s,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,192.38,2190,1505,0.054851,1.1582,14.82,128.25,109.01,0.048998,1.03,13.14,2282.53,2090.15,1090.15,109.02,CDI,0.0222,39.73,1397.28,LCI/LCA 91.8% CDI,14.82,110000.0,108.0,bancario,,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,bancario,,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,,No vencimento,Moody´s,Moody´s,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,bancario,,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,bancario,,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,MODAL ,No Vencimento,False,False,108.0,,No vencimento,Moody´s,Moody´s,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,bancario,,,,
CDB,,361 dias,5000.0,108.0% CDI,,False,BANCO GUANABARA,No vencimento,False,False,108.0,Vencimento,361 dias dias,,,5000.0,Nova Futura,0.0,Nova Futura,False,Corretora,False,,,P,17.5,127.47,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22,5728.37,5600.91,600.91,12.02,CDI,0.0222,5.67,5283.36,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,361 dias,1000.0,108.0% CDI,,False,BANCO BS2,No vencimento,False,False,108.0,Vencimento,361 dias dias,BBB,Fitch,1000.0,Nova Futura,17.0,Nova Futura,False,Corretora,False,,,P,17.5,25.49,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22,1145.67,1120.18,120.18,12.02,CDI,0.0222,5.67,1056.67,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,732 dias,10000.0,108.0% CDI,,False,BANCO CAIXA GERAL,No vencimento,False,False,108.0,Vencimento,732 dias dias,BB+,Fitch,10000.0,Nova Futura,15.0,Nova Futura,False,Corretora,False,,,P,15.0,477.51,732,504,0.054851,1.1582,14.82,31.83,27.06,0.047527,1.0,12.72,13183.4,12705.89,2705.89,27.06,CDI,0.0222,11.85,11185.43,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,CARUANA FINANCEIRA,No vencimento,False,False,108.0,Vencimento,730 dias dias,BBB,S&P,1000.0,Nova Futura,17.0,Nova Futura,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,,,,
CDB,,1276 dias,10000.0,108.0% CDI,,False,BANCO FIBRA,No vencimento,False,False,108.0,Vencimento,1276 dias dias,B+,Fitch,10000.0,Nova Futura,12.0,Nova Futura,False,Corretora,False,,,P,15.0,930.32,1276,880,0.054851,1.1582,14.82,62.02,52.72,0.048128,1.02,12.89,16202.12,15271.8,5271.8,52.72,CDI,0.0222,21.6,12160.44,LCI/LCA 91.8% CDI,14.82,150000.0,108.0,,,,,
CDB,,1462 dias,10000.0,108.0% CDI,,False,BANCO FIBRA,No vencimento,False,False,108.0,Vencimento,1462 dias dias,B+,Fitch,10000.0,Nova Futura,12.0,Nova Futura,False,Corretora,False,,,P,15.0,1104.17,1462,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,17361.16,16256.99,6256.99,62.57,CDI,0.0222,25.06,12505.83,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,,,,,
CDB,,1637 dias,10000.0,108.0% CDI,,False,BANCO FIBRA,No vencimento,False,False,108.0,Vencimento,1637 dias dias,B+,Fitch,10000.0,Nova Futura,12.0,Nova Futura,False,Corretora,False,,,P,15.0,1282.83,1637,1127,0.054851,1.1582,14.82,85.52,72.69,0.04849,1.02,12.99,18552.18,17269.35,7269.35,72.69,CDI,0.0222,28.47,12846.74,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,,,,
CDB,,1826 dias,10000.0,108.0% CDI,,False,BANCO FIBRA,No vencimento,False,False,108.0,Vencimento,1826 dias dias,B+,Fitch,10000.0,Nova Futura,12.0,Nova Futura,False,Corretora,False,,,P,15.0,1486.81,1826,1256,0.054851,1.1582,14.82,99.12,84.25,0.048669,1.03,13.05,19912.06,18425.25,8425.25,84.25,CDI,0.0222,32.2,13220.43,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,,,,
CDB,,2160 dias,2000.0,108.04% CDI,,False,BANCO NBC,No vencimento,False,False,108.04,Vencimento,2160 dias dias,AAA,Fitch,2000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,15.0,377.86,2160,1486,0.054871,1.1586,14.82,125.95,107.06,0.048992,1.03,13.14,4519.1,4141.23,2141.23,107.06,CDI,0.0222,39.14,2782.78,LCI/LCA 91.83% CDI,14.82,110000.0,108.04,,,,,
CDB,,1825 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AA,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,148.68,1825,1256,0.054851,1.1582,14.82,99.12,84.25,0.048669,1.03,13.05,1991.21,1842.53,842.53,84.25,CDI,0.0222,32.2,1322.04,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,bancario,,,
CDB,,1825 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,Vencimento,Sem carência,A+.br,Moody´s,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,148.68,1825,1256,0.054851,1.1582,14.82,99.12,84.25,0.048669,1.03,13.05,1991.21,1842.53,842.53,84.25,CDI,0.0222,32.2,1322.04,LCI/LCA 91.8% CDI,14.82,130000.0,108.0,,bancario,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AA,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,,bancario,,,
CDB,,2190 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,Vencimento,Sem carência,A+.br,Moody´s,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,192.38,2190,1505,0.054851,1.1582,14.82,128.25,109.01,0.048998,1.03,13.14,2282.53,2090.15,1090.15,109.02,CDI,0.0222,39.73,1397.28,LCI/LCA 91.8% CDI,14.82,110000.0,108.0,,bancario,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO TRIANGULO S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,A,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,,bancario,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AA,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,,bancario,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,BANCO ANDBANK (BRASIL) S/ ,No Vencimento,False,False,108.0,,Sem carência,,,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,bancario,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,EMPRESTA CAPITAL ,No Vencimento,False,False,108.0,,Sem carência,,,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,bancario,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,MODAL ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AA+.br,Moody´s,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,,bancario,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,BS2 ,No Vencimento,False,False,108.0,Vencimento,Sem carência,BBB+.br,Moody´s,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,bancario,,,
CDB,,365 dias,10000.0,108.0% CDI,,False,SOROCRED ,No Vencimento,False,False,108.0,Vencimento,Sem carência,,,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,bancario,,,
CDB,,1460 dias,1000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASI ,No Vencimento,False,False,108.0,Vencimento,Sem carência,A+.br,Moody´s,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,110.42,1460,1006,0.054851,1.1582,14.82,73.61,62.57,0.048316,1.02,12.94,1736.12,1625.7,625.7,62.57,CDI,0.0222,25.06,1250.58,LCI/LCA 91.8% CDI,14.82,140000.0,108.0,,bancario,,,
CDB,,365 dias,1000.0,108.0% CDI,,False,PARANA BANCO S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AA-,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22,1146.93,1121.22,121.22,12.12,CDI,0.0222,5.71,1057.14,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,bancario,,,
CDB,,1095 dias,1000.0,108.0% CDI,,False,BANCO TRIANGULO S/A ,No Vencimento,False,False,108.0,Vencimento,Sem carência,A,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,76.93,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84,1512.88,1435.94,435.94,43.59,CDI,0.0222,18.27,1182.72,LCI/LCA 91.8% CDI,14.82,170000.0,108.0,,bancario,,,
CDB,,730 dias,10000.0,108.0% CDI,,False,BDMG ,No Vencimento,False,False,108.0,Vencimento,Sem carência,brA-,S&P,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,bancario,,,
CDB,,730 dias,1000.0,108.0% CDI,,False,NBC BANK ,No Vencimento,False,False,108.0,Vencimento,Sem carência,AAA,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72,1316.9,1269.36,269.36,26.94,CDI,0.0222,11.8,1118.05,LCI/LCA 91.8% CDI,14.82,190000.0,108.0,,bancario,,,
CDB,,366 dias,1000.0,108.0% CDI,,,Pagbank,No Vencimento,False,False,108.0,,D+0,,,1000.0,Ágora,,Ágora,,,,,,P,17.5,25.82,366,251,0.054851,1.1582,14.82,14.76,12.17,0.045779,0.97,12.23,1147.56,1121.74,121.74,12.17,CDI,0.0222,5.74,1057.38,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,370 dias,1000.0,108.0% CDI,,False,PAGBANK,No vencimento,False,False,108.0,Vencimento,370 dias,,,1000.0,Itaú Corretora,0.0,Itaú Corretora,False,Corretora,False,,,P,17.5,26.04,370,253,0.054851,1.1582,14.82,14.88,12.28,0.045783,0.97,12.23,1148.82,1122.78,122.78,12.28,CDI,0.0222,5.78,1057.85,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,361 dias,10000.0,108.0% CDI,,False,AGIBANK,No vencimento,False,False,108.0,Vencimento,0,BBB+,Fitch,10000.0,Banco Daycoval,18.0,Banco Daycoval,False,Corretora,False,,,P,17.5,254.93,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22,11456.74,11201.81,1201.81,12.02,CDI,0.0222,5.67,10566.72,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,361 dias,10000.0,108.0% CDI,,False,BANCO BMG,No vencimento,False,False,108.0,Vencimento,0,B+,Fitch,10000.0,Banco Daycoval,12.0,Banco Daycoval,False,Corretora,False,,,P,17.5,254.93,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22,11456.74,11201.81,1201.81,12.02,CDI,0.0222,5.67,10566.72,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
CDB,,361 dias,5000.0,108.0% CDI,,False,BANCO INDUSTRIAL DO BRASIL,No vencimento,False,False,108.0,Vencimento,0,A+,Moodys,5000.0,Banco Daycoval,21.0,Banco Daycoval,False,Corretora,False,,,P,17.5,127.47,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22,5728.37,5600.91,600.91,12.02,CDI,0.0222,5.67,5283.36,LCI/LCA 89.1% CDI,14.82,220000.0,108.0,,,,,
